时间,标题,链接,标签,公众号
1745657717,世界读书日丨秉文书院举办“含英咀华 悦享午时”新生午餐读书会,http://mp.weixin.qq.com/s?__biz=MzkzMTE5MDM1MA==&mid=2247519232&idx=1&sn=431dce43ac48a2f1625ee17d6ee026c5&chksm=c26c0f21f51b86373d168592153b0ee15a415693c7ceb88dcae274e43daf874f33e83c2db071#rd,0,南京大学秉文书院
1745557397,活动回顾 | 2024级新生朋辈导师期中推进会圆满举行,http://mp.weixin.qq.com/s?__biz=MzkzMTE5MDM1MA==&mid=2247519051&idx=1&sn=521a2c270db8ef655c4615e1f69d2a03&chksm=c26c086af51b817c92d2012c449afa531003be458de1603d0f1c3596c9c16c0a8c6580fb483a#rd,0,南京大学秉文书院
1745244893,“当阅读遇见当下”：秉文书院联合凝眸文学社开展世界读书日主题活动,http://mp.weixin.qq.com/s?__biz=MzkzMTE5MDM1MA==&mid=2247519032&idx=1&sn=935adcc5355645073cc69878da3959df&chksm=c26c0819f51b810faa664b7c2e6efc902a9b7900641fa32e95a6621687f333ec9521d341dfee#rd,0,南京大学秉文书院
1745244893,新生戏剧节秉文书院大先生剧目《郭秉文》演员招募,http://mp.weixin.qq.com/s?__biz=MzkzMTE5MDM1MA==&mid=2247519032&idx=2&sn=14d08e7135839f0fe8ca1a80d7681943&chksm=c26c0819f51b810fd19001b703f5db7afa2aba0c0b04e18de0a36bc34aa75b1cd3fcca3f4a95#rd,0,南京大学秉文书院
1745144807,传承红色基因 铸牢国防意识｜秉文学子走进南京国防园,http://mp.weixin.qq.com/s?__biz=MzkzMTE5MDM1MA==&mid=2247518998&idx=1&sn=ef5316f4ac449dcfa76cc0c27c4bd241&chksm=c26c0837f51b81213eb307f16888acd406aeea23bfcbea43a6003653811471e192902870dcef#rd,0,南京大学秉文书院
1745144807,节气特辑 谷雨 | 谷雨春光晓，山川黛色青,http://mp.weixin.qq.com/s?__biz=MzkzMTE5MDM1MA==&mid=2247518998&idx=2&sn=ac250bb7eb661b22a28001205c54c124&chksm=c26c0837f51b8121b7cda716f4560c6740e06994df4f1ef6c5a9a8c8a7dd197759c47a503c73#rd,0,南京大学秉文书院
1745076921,讲座回顾 | 唯有心野，不负青春：秉文书院生涯成长课堂特别活动,http://mp.weixin.qq.com/s?__biz=MzkzMTE5MDM1MA==&mid=2247518913&idx=1&sn=6d9e3e9452b562a7e2892b3b79463b47&chksm=c26c09e0f51b80f6ec826d21d953b0140ca0a2e401b79c8a01b5f07e0b68c5d2032bd7069600#rd,0,南京大学秉文书院
1744977676,世界读书日特辑 | 2025年春季学期新生午餐读书会第三场旁听报名,http://mp.weixin.qq.com/s?__biz=MzkzMTE5MDM1MA==&mid=2247518878&idx=1&sn=8e7bcbf2c73e2087234b9b1a7367bd6a&chksm=c26c09bff51b80a99c6de69469a48c546dd637cefbb4222f965d326d84518e62027cd356fc68#rd,0,南京大学秉文书院
1744783507,内建内训｜办公软件教学——秉文书院团学联内训,http://mp.weixin.qq.com/s?__biz=MzkzMTE5MDM1MA==&mid=2247518831&idx=1&sn=4469f13b1686915056a6d5e6e8fddea5&chksm=c26c094ef51b8058510943b6d6a97b5f0be23edff7107da2779e7f1720d255a8c87e244c6bc0#rd,0,南京大学秉文书院
1744725969,生涯成长课堂活动预告 | 一个记者的十年影像目击,http://mp.weixin.qq.com/s?__biz=MzkzMTE5MDM1MA==&mid=2247518807&idx=1&sn=2c2d8a0999c192099f563b7cd41adf65&chksm=c26c0976f51b8060c62c0376f5a413794cb5aad3c514cbe1913a51899940322c665358f1cc63#rd,0,南京大学秉文书院
1744351516,启明丛谈3.0｜第四期预告：阅读方法与学术取径,http://mp.weixin.qq.com/s?__biz=MzkzMTE5MDM1MA==&mid=2247518762&idx=1&sn=2e2a2ed3e245786a814d645887523772&chksm=c26c090bf51b801dd8c82d244b8795cf5ee1977edf9eb6a9a7d69dd1e641c4318c0af64f33fa#rd,0,南京大学秉文书院
